frame,time,timestep,raw_mission_current_index,raw_mission_index_reached,raw_mission_lap_reached,raw_mission_finished,perceived_mission_current_index,perceived_mission_index_reached,perceived_mission_lap_reached,perceived_mission_finished,raw_p,raw_pgx,raw_pgy,raw_pgz,raw_roll,raw_pitch,raw_yaw,raw_forward,raw_left,raw_vgx,raw_vgy,raw_vgz,raw_vlx,raw_vly,raw_vlz,raw_yaw_rate,raw_sensor_roll,raw_sensor_pitch,raw_sensor_yaw,raw_sensor_roll_rate,raw_sensor_pitch_rate,raw_sensor_yaw_rate,raw_sensor_alx,raw_sensor_aly,raw_sensor_alz,raw_sensor_vgx,raw_sensor_vgy,raw_sensor_vgz,raw_sensor_pgx,raw_sensor_pgy,raw_sensor_pgz,perceived_p,perceived_pgx,perceived_pgy,perceived_pgz,perceived_roll,perceived_pitch,perceived_yaw,perceived_forward,perceived_left,perceived_vgx,perceived_vgy,perceived_vgz,perceived_vlx,perceived_vly,perceived_vlz,perceived_yaw_rate,perceived_sensor_roll,perceived_sensor_pitch,perceived_sensor_yaw,perceived_sensor_roll_rate,perceived_sensor_pitch_rate,perceived_sensor_yaw_rate,perceived_sensor_alx,perceived_sensor_aly,perceived_sensor_alz,perceived_sensor_vgx,perceived_sensor_vgy,perceived_sensor_vgz,perceived_sensor_pgx,perceived_sensor_pgy,perceived_sensor_pgz,crashed,m1,m2,m3,m4
681,24.544,0.032,13,,,False,13,,,False,"[17.329474062528416, 0.5429314361066089, 0.9918500871341092]",17.329474062528416,0.5429314361066089,0.9918500871341092,0.03895073592875658,-0.0069310274531009354,-0.24577775753861095,"[0.9699483815602004, -0.24331078296850708, 0.0]","[0.24331078296850708, 0.9699483815602004, 0.0]",0.8255298104063674,-0.5399110584633459,0.005505448840090673,0.9320874859014272,-0.3228255528091606,0,-0.4553082878075851,0.03895073592875658,-0.0069310274531009354,-0.24577775753861095,-0.10824893985495093,-0.04149883855053203,-0.4553082878075851,0.013384859592517354,-0.034167377370374064,9.891773342533742,0.8255298104063674,-0.5399110584633459,0.005505448840090673,17.329474062528416,0.5429314361066089,0.9918500871341092,"[17.329474062528416, 0.5429314361066089, 0.9918500871341092]",17.329474062528416,0.5429314361066089,0.9918500871341092,0.03895073592875658,-0.0069310274531009354,-0.24577775753861095,"[0.9699483815602004, -0.24331078296850708, 0.0]","[0.24331078296850708, 0.9699483815602004, 0.0]",0.8255298104063674,-0.5399110584633459,0.005505448840090673,0.9320874859014272,-0.3228255528091606,0,-0.4553082878075851,0.03895073592875658,-0.0069310274531009354,-0.24577775753861095,-0.10824893985495093,-0.04149883855053203,-0.4553082878075851,0.013384859592517354,-0.034167377370374064,9.891773342533742,0.8255298104063674,-0.5399110584633459,0.005505448840090673,17.329474062528416,0.5429314361066089,0.9918500871341092,False,55.60087060833365,55.59637997561833,55.612932182470104,55.53561297432873
682,24.576,0.032,13,,,False,13,,,False,"[17.355727071866404, 0.5252889220253554, 0.9920977332166868]",17.355727071866404,0.5252889220253554,0.9920977332166868,0.03537725250638832,-0.00739692187271718,-0.2600173043671258,"[0.9663855293735741, -0.2570972746206323, 0.0]","[0.2570972746206323, 0.9663855293735741, 0.0]",0.8204065418121549,-0.5513285650391734,0.007738940080551374,0.9345740817027581,-0.32187166120331173,0,-0.44413448560782953,0.03537725250638832,-0.00739692187271718,-0.2600173043671258,-0.11485938020793912,-0.031082700284802544,-0.44413448560782953,0.010092302569815623,-0.0362697816926873,9.887461776600972,0.8204065418121549,-0.5513285650391734,0.007738940080551374,17.355727071866404,0.5252889220253554,0.9920977332166868,"[17.355727071866404, 0.5252889220253554, 0.9920977332166868]",17.355727071866404,0.5252889220253554,0.9920977332166868,0.03537725250638832,-0.00739692187271718,-0.2600173043671258,"[0.9663855293735741, -0.2570972746206323, 0.0]","[0.2570972746206323, 0.9663855293735741, 0.0]",0.8204065418121549,-0.5513285650391734,0.007738940080551374,0.9345740817027581,-0.32187166120331173,0,-0.44413448560782953,0.03537725250638832,-0.00739692187271718,-0.2600173043671258,-0.11485938020793912,-0.031082700284802544,-0.44413448560782953,0.010092302569815623,-0.0362697816926873,9.887461776600972,0.8204065418121549,-0.5513285650391734,0.007738940080551374,17.355727071866404,0.5252889220253554,0.9920977332166868,False,55.57432604460906,55.573603902875,55.61409000873547,55.53425756716026
683,24.608,0.032,13,,,False,13,,,False,"[17.381815755079558, 0.5073197196864528, 0.9924136548829664]",17.381815755079558,0.5073197196864528,0.9924136548829664,0.03179624478503623,-0.007565734448143493,-0.27389117710979394,"[0.9627257033808487, -0.2704796111536876, 0.0]","[0.2704796111536876, 0.9627257033808487, 0.0]",0.8152713504110077,-0.5615375730907048,0.009872552071237451,0.9367671486884511,-0.32009237718461236,0,-0.4331324143348873,0.03179624478503623,-0.007565734448143493,-0.27389117710979394,-0.11515023695168987,-0.01983136105224912,-0.4331324143348873,0.006523910125789456,-0.036372091954767205,9.883060467552879,0.8152713504110077,-0.5615375730907048,0.009872552071237451,17.381815755079558,0.5073197196864528,0.9924136548829664,"[17.381815755079558, 0.5073197196864528, 0.9924136548829664]",17.381815755079558,0.5073197196864528,0.9924136548829664,0.03179624478503623,-0.007565734448143493,-0.27389117710979394,"[0.9627257033808487, -0.2704796111536876, 0.0]","[0.2704796111536876, 0.9627257033808487, 0.0]",0.8152713504110077,-0.5615375730907048,0.009872552071237451,0.9367671486884511,-0.32009237718461236,0,-0.4331324143348873,0.03179624478503623,-0.007565734448143493,-0.27389117710979394,-0.11515023695168987,-0.01983136105224912,-0.4331324143348873,0.006523910125789456,-0.036372091954767205,9.883060467552879,0.8152713504110077,-0.5615375730907048,0.009872552071237451,17.381815755079558,0.5073197196864528,0.9924136548829664,False,55.55133436290428,55.54963231904579,55.61119909790795,55.533657897931796
684,24.64,0.032,13,,,False,13,,,False,"[17.407743812991992, 0.48906160617555205, 0.9927944655819855]",17.407743812991992,0.48906160617555205,0.9927944655819855,0.02838304506675852,-0.007447709701986889,-0.28740781487818007,"[0.9589818963645429, -0.28346732165289384, 0.0]","[0.28346732165289384, 0.9589818963645429, 0.0]",0.8102518097635306,-0.5705660472156491,0.011900334344344898,0.9387536462901321,-0.3174825995820063,0,-0.4223098759302507,0.02838304506675852,-0.007447709701986889,-0.28740781487818007,-0.1098334241058847,-0.00902104126616534,-0.4223098759302507,0.0030861532013881088,-0.0346992085940363,9.878582596358294,0.8102518097635306,-0.5705660472156491,0.011900334344344898,17.407743812991992,0.48906160617555205,0.9927944655819855,"[17.407743812991992, 0.48906160617555205, 0.9927944655819855]",17.407743812991992,0.48906160617555205,0.9927944655819855,0.02838304506675852,-0.007447709701986889,-0.28740781487818007,"[0.9589818963645429, -0.28346732165289384, 0.0]","[0.28346732165289384, 0.9589818963645429, 0.0]",0.8102518097635306,-0.5705660472156491,0.011900334344344898,0.9387536462901321,-0.3174825995820063,0,-0.4223098759302507,0.02838304506675852,-0.007447709701986889,-0.28740781487818007,-0.1098334241058847,-0.00902104126616534,-0.4223098759302507,0.0030861532013881088,-0.0346992085940363,9.878582596358294,0.8102518097635306,-0.5705660472156491,0.011900334344344898,17.407743812991992,0.48906160617555205,0.9927944655819855,False,55.53216006201755,55.525841558975515,55.60409443979012,55.53255108561119
685,24.672,0.032,13,,,False,13,,,False,"[17.43351834575827, 0.470549655576837, 0.9932365573570778]",17.43351834575827,0.470549655576837,0.9932365573570778,0.025278052175153876,-0.007082655376426418,-0.3005765749663925,"[0.9551659407864207, -0.2960709806137575, 0.0]","[0.2960709806137575, 0.9551659407864207, 0.0]",0.8054541489461482,-0.578498456209846,0.013815367971635552,0.9406189751520674,-0.31409042245126395,0,-0.4116773045822825,0.025278052175153876,-0.007082655376426418,-0.3005765749663925,-0.10002092538530649,0.00036389062125372594,-0.4116773045822825,9.318534612573481e-05,-0.031603022824875454,9.874044969550026,0.8054541489461482,-0.578498456209846,0.013815367971635552,17.43351834575827,0.470549655576837,0.9932365573570778,"[17.43351834575827, 0.470549655576837, 0.9932365573570778]",17.43351834575827,0.470549655576837,0.9932365573570778,0.025278052175153876,-0.007082655376426418,-0.3005765749663925,"[0.9551659407864207, -0.2960709806137575, 0.0]","[0.2960709806137575, 0.9551659407864207, 0.0]",0.8054541489461482,-0.578498456209846,0.013815367971635552,0.9406189751520674,-0.31409042245126395,0,-0.4116773045822825,0.025278052175153876,-0.007082655376426418,-0.3005765749663925,-0.10002092538530649,0.00036389062125372594,-0.4116773045822825,9.318534612573481e-05,-0.031603022824875454,9.874044969550026,0.8054541489461482,-0.578498456209846,0.013815367971635552,17.43351834575827,0.470549655576837,0.9932365573570778,False,55.516658221658886,55.50335457067865,55.59303659604018,55.52994201775864
686,24.704,0.032,13,,,False,13,,,False,"[17.459148901164372, 0.45181490105772304, 0.9937361006550858]",17.459148901164372,0.45181490105772304,0.9937361006550858,0.022579808084383746,-0.006529959021025413,-0.31340703515442697,"[0.9512886991123346, -0.308301493575951, 0.0]","[0.308301493575951, 0.9512886991123346, 0.0]",0.8009548564406793,-0.585461078722311,0.015610728062747405,0.9424378284318364,-0.31000692943107855,0,-0.40124696881775845,0.022579808084383746,-0.006529959021025413,-0.31340703515442697,-0.08704920226712161,0.007673480647035134,-0.40124696881775845,-0.002246874841437166,-0.027506613688994347,9.869466923008536,0.8009548564406793,-0.585461078722311,0.015610728062747405,17.459148901164372,0.45181490105772304,0.9937361006550858,"[17.459148901164372, 0.45181490105772304, 0.9937361006550858]",17.459148901164372,0.45181490105772304,0.9937361006550858,0.022579808084383746,-0.006529959021025413,-0.31340703515442697,"[0.9512886991123346, -0.308301493575951, 0.0]","[0.308301493575951, 0.9512886991123346, 0.0]",0.8009548564406793,-0.585461078722311,0.015610728062747405,0.9424378284318364,-0.31000692943107855,0,-0.40124696881775845,0.022579808084383746,-0.006529959021025413,-0.31340703515442697,-0.08704920226712161,0.007673480647035134,-0.40124696881775845,-0.002246874841437166,-0.027506613688994347,9.869466923008536,0.8009548564406793,-0.585461078722311,0.015610728062747405,17.459148901164372,0.45181490105772304,0.9937361006550858,False,55.50437319880513,55.482982854057305,55.57860344266354,55.52515187244857
687,24.736,0.032,13,,,False,13,,,False,"[17.484646407226034, 0.4328835135782125, 0.9942890674949794]",17.484646407226034,0.4328835135782125,0.9942890674949794,0.020343120606330613,-0.005858551195096453,-0.3259086069933504,"[0.947360209084468, -0.32016969601046424, 0.0]","[0.32016969601046424, 0.947360209084468, 0.0]",0.7967970644269778,-0.5916058587347053,0.017280213746675877,0.9442681015025323,-0.3053535761268909,0,-0.3910322886673406,0.020343120606330613,-0.005858551195096453,-0.3259086069933504,-0.07231646730262568,0.012592928074580054,-0.3910322886673406,-0.003832310825554776,-0.022852568048613048,9.864869171304875,0.7967970644269778,-0.5916058587347053,0.017280213746675877,17.484646407226034,0.4328835135782125,0.9942890674949794,"[17.484646407226034, 0.4328835135782125, 0.9942890674949794]",17.484646407226034,0.4328835135782125,0.9942890674949794,0.020343120606330613,-0.005858551195096453,-0.3259086069933504,"[0.947360209084468, -0.32016969601046424, 0.0]","[0.32016969601046424, 0.947360209084468, 0.0]",0.7967970644269778,-0.5916058587347053,0.017280213746675877,0.9442681015025323,-0.3053535761268909,0,-0.3910322886673406,0.020343120606330613,-0.005858551195096453,-0.3259086069933504,-0.07231646730262568,0.012592928074580054,-0.3910322886673406,-0.003832310825554776,-0.022852568048613048,9.864869171304875,0.7967970644269778,-0.5916058587347053,0.017280213746675877,17.484646407226034,0.4328835135782125,0.9942890674949794,False,55.49464831329741,55.465205541815926,55.56157354480623,55.51783057758393
688,24.768,0.032,13,,,False,13,,,False,"[17.51002212625424, 0.4137764837947679, 0.9948912692519253]",17.51002212625424,0.4137764837947679,0.9948912692519253,0.01858146217209142,-0.005137863898038763,-0.338090425815434,"[0.9433897646188995, -0.33168622523749386, 0.0]","[0.33168622523749386, 0.9433897646188995, 0.0]",0.7929912196313984,-0.5970946807326435,0.01881880490455938,0.9461478807945161,-0.3002687460255504,0,-0.3810471724816095,0.01858146217209142,-0.005137863898038763,-0.338090425815434,-0.05714492522292958,0.015108766837456033,-0.3810471724816095,-0.004657151273323473,-0.018059275201996072,9.860272749467041,0.7929912196313984,-0.5970946807326435,0.01881880490455938,17.51002212625424,0.4137764837947679,0.9948912692519253,"[17.51002212625424, 0.4137764837947679, 0.9948912692519253]",17.51002212625424,0.4137764837947679,0.9948912692519253,0.01858146217209142,-0.005137863898038763,-0.338090425815434,"[0.9433897646188995, -0.33168622523749386, 0.0]","[0.33168622523749386, 0.9433897646188995, 0.0]",0.7929912196313984,-0.5970946807326435,0.01881880490455938,0.9461478807945161,-0.3002687460255504,0,-0.3810471724816095,0.01858146217209142,-0.005137863898038763,-0.338090425815434,-0.05714492522292958,0.015108766837456033,-0.3810471724816095,-0.004657151273323473,-0.018059275201996072,9.860272749467041,0.7929912196313984,-0.5970946807326435,0.01881880490455938,17.51002212625424,0.4137764837947679,0.9948912692519253,False,55.48673251314377,55.4501826964048,55.54281523772091,55.50793722447724
689,24.8,0.032,13,,,False,13,,,False,"[17.535286739644935, 0.3945097472987331, 0.9955384011351804]",17.535286739644935,0.3945097472987331,0.9955384011351804,0.01727264010409002,-0.004430534248419083,-0.3499614162965459,"[0.9393859424154705, -0.34286156272203866, 0.0]","[0.34286156272203866, 0.9393859424154705, 0.0]",0.7895191684592898,-0.6020855155010862,0.020222871351724587,0.9480951888552152,-0.2948948934967357,0,-0.3713053031770742,0.01727264010409002,-0.004430534248419083,-0.3499614162965459,-0.04267549736633614,0.015450487656840381,-0.3713053031770742,-0.0047926853788341495,-0.013487578127277994,9.85569813818346,0.7895191684592898,-0.6020855155010862,0.020222871351724587,17.535286739644935,0.3945097472987331,0.9955384011351804,"[17.535286739644935, 0.3945097472987331, 0.9955384011351804]",17.535286739644935,0.3945097472987331,0.9955384011351804,0.01727264010409002,-0.004430534248419083,-0.3499614162965459,"[0.9393859424154705, -0.34286156272203866, 0.0]","[0.34286156272203866, 0.9393859424154705, 0.0]",0.7895191684592898,-0.6020855155010862,0.020222871351724587,0.9480951888552152,-0.2948948934967357,0,-0.3713053031770742,0.01727264010409002,-0.004430534248419083,-0.3499614162965459,-0.04267549736633614,0.015450487656840381,-0.3713053031770742,-0.0047926853788341495,-0.013487578127277994,9.85569813818346,0.7895191684592898,-0.6020855155010862,0.020222871351724587,17.535286739644935,0.3945097472987331,0.9955384011351804,False,55.479873195417916,55.43779643541978,55.52319159804893,55.495695261860085
690,24.832,0.032,13,,,False,13,,,False,"[17.560449637997333, 0.3750946621788246, 0.9962260874380954]",17.560449637997333,0.3750946621788246,0.9962260874380954,0.01636663842987732,-0.0037872711075158123,-0.361530420442032,"[0.9353566001782394, -0.3537061358006178, 0.0]","[0.3537061358006178, 0.9353566001782394, 0.0]",0.786340573512485,-0.6067214099971406,0.021490196966090027,0.9501099308604358,-0.2893673896299304,0,-0.36181937415438115,0.01636663842987732,-0.0037872711075158123,-0.361530420442032,-0.029798064295769283,0.01401857459040648,-0.36181937415438115,-0.004364652309476372,-0.009418730427336625,9.851164611442249,0.786340573512485,-0.6067214099971406,0.021490196966090027,17.560449637997333,0.3750946621788246,0.9962260874380954,"[17.560449637997333, 0.3750946621788246, 0.9962260874380954]",17.560449637997333,0.3750946621788246,0.9962260874380954,0.01636663842987732,-0.0037872711075158123,-0.361530420442032,"[0.9353566001782394, -0.3537061358006178, 0.0]","[0.3537061358006178, 0.9353566001782394, 0.0]",0.786340573512485,-0.6067214099971406,0.021490196966090027,0.9501099308604358,-0.2893673896299304,0,-0.36181937415438115,0.01636663842987732,-0.0037872711075158123,-0.361530420442032,-0.029798064295769283,0.01401857459040648,-0.36181937415438115,-0.004364652309476372,-0.009418730427336625,9.851164611442249,0.786340573512485,-0.6067214099971406,0.021490196966090027,17.560449637997333,0.3750946621788246,0.9962260874380954,False,55.47338855732246,55.427711313976225,55.50348706659691,55.48153089248678
691,24.864,0.032,13,,,False,13,,,False,"[17.585518454901074, 0.3555387318737625, 0.9969499239240415]",17.585518454901074,0.3555387318737625,0.9969499239240415,0.015794555247026113,-0.0032439877778302232,-0.37280630275856547,"[0.9313088733609962, -0.3642303974122312, 0.0]","[0.3642303974122312, 0.9313088733609962, 0.0]",0.7834005282418749,-0.6111228220331905,0.02261989018581673,0.952177371684183,-0.2838058211384332,0,-0.35260034773780946,0.015794555247026113,-0.0032439877778302232,-0.37280630275856547,-0.019116417675525698,0.011309287763207818,-0.35260034773780946,-0.0035293956246965213,-0.006043382140343501,9.846689805926127,0.7834005282418749,-0.6111228220331905,0.02261989018581673,17.585518454901074,0.3555387318737625,0.9969499239240415,"[17.585518454901074, 0.3555387318737625, 0.9969499239240415]",17.585518454901074,0.3555387318737625,0.9969499239240415,0.015794555247026113,-0.0032439877778302232,-0.37280630275856547,"[0.9313088733609962, -0.3642303974122312, 0.0]","[0.3642303974122312, 0.9313088733609962, 0.0]",0.7834005282418749,-0.6111228220331905,0.02261989018581673,0.952177371684183,-0.2838058211384332,0,-0.35260034773780946,0.015794555247026113,-0.0032439877778302232,-0.37280630275856547,-0.019116417675525698,0.011309287763207818,-0.35260034773780946,-0.0035293956246965213,-0.006043382140343501,9.846689805926127,0.7834005282418749,-0.6111228220331905,0.02261989018581673,17.585518454901074,0.3555387318737625,0.9969499239240415,False,55.46671686309158,55.41944469383988,55.4843576039365,55.466003394370716
692,24.896,0.032,13,,,False,13,,,False,"[17.61049884914238, 0.33584646369680593, 0.9977055156506875]",17.61049884914238,0.33584646369680593,0.9977055156506875,0.015477674338204309,-0.0028210435327783853,-0.3837979921928373,"[0.9272491880492436, -0.37444484675585865, 0.0]","[0.37444484675585865, 0.9272491880492436, 0.0]",0.7806373200408381,-0.615383380529892,0.023612241457690468,0.9542724567874223,-0.27830811826074536,0,-0.34365685186453654,0.015477674338204309,-0.0028210435327783853,-0.3837979921928373,-0.01094417712315793,0.00784472797745966,-0.34365685186453654,-0.0024516958321561776,-0.003460385135363314,9.842289487144562,0.7806373200408381,-0.615383380529892,0.023612241457690468,17.61049884914238,0.33584646369680593,0.9977055156506875,"[17.61049884914238, 0.33584646369680593, 0.9977055156506875]",17.61049884914238,0.33584646369680593,0.9977055156506875,0.015477674338204309,-0.0028210435327783853,-0.3837979921928373,"[0.9272491880492436, -0.37444484675585865, 0.0]","[0.37444484675585865, 0.9272491880492436, 0.0]",0.7806373200408381,-0.615383380529892,0.023612241457690468,0.9542724567874223,-0.27830811826074536,0,-0.34365685186453654,0.015477674338204309,-0.0028210435327783853,-0.3837979921928373,-0.01094417712315793,0.00784472797745966,-0.34365685186453654,-0.0024516958321561776,-0.003460385135363314,9.842289487144562,0.7806373200408381,-0.615383380529892,0.023612241457690468,17.61049884914238,0.33584646369680593,0.9977055156506875,False,55.45944314609593,55.412438366553566,55.46630342776296,55.44973539030644
693,24.928,0.032,13,,,False,13,,,False,"[17.63539451225922, 0.316020261605737, 0.9984885098230355]",17.63539451225922,0.316020261605737,0.9984885098230355,0.015335885713809939,-0.0025242495621451318,-0.39451446179216176,"[0.923183294637136, -0.3843599933693969, 0.0]","[0.3843599933693969, 0.923183294637136, 0.0]",0.7779894724012516,-0.6195688153459045,0.024468567885872015,0.9563643500826315,-0.2729475517518538,0,-0.33499483246450906,0.015335885713809939,-0.0025242495621451318,-0.39451446179216176,-0.00532594376891124,0.004114312466609397,-0.33499483246450906,-0.00128622457980921,-0.0016835825516858804,9.83797747634072,0.7779894724012516,-0.6195688153459045,0.024468567885872015,17.63539451225922,0.316020261605737,0.9984885098230355,"[17.63539451225922, 0.316020261605737, 0.9984885098230355]",17.63539451225922,0.316020261605737,0.9984885098230355,0.015335885713809939,-0.0025242495621451318,-0.39451446179216176,"[0.923183294637136, -0.3843599933693969, 0.0]","[0.3843599933693969, 0.923183294637136, 0.0]",0.7779894724012516,-0.6195688153459045,0.024468567885872015,0.9563643500826315,-0.2729475517518538,0,-0.33499483246450906,0.015335885713809939,-0.0025242495621451318,-0.39451446179216176,-0.00532594376891124,0.004114312466609397,-0.33499483246450906,-0.00128622457980921,-0.0016835825516858804,9.83797747634072,0.7779894724012516,-0.6195688153459045,0.024468567885872015,17.63539451225922,0.316020261605737,0.9984885098230355,False,55.45130594161564,55.40612405330189,55.44966160943361,55.43334978462344
694,24.96,0.032,13,,,False,13,,,False,"[17.660207358129778, 0.29606126763395085, 0.9992946238893574]",17.660207358129778,0.29606126763395085,0.9992946238893574,0.015294880850840261,-0.002347185525205537,-0.40496467304085987,"[0.9191163160769027, -0.3939862910320904, 0.0]","[0.3939862910320904, 0.9191163160769027, 0.0]",0.7754014334548794,-0.6237185616183164,0.025191064572558767,0.9584206717376692,-0.2677723717955574,0,-0.3266175471064526,0.015294880850840261,-0.002347185525205537,-0.40496467304085987,-0.0020768385138723944,0.0005312361072003407,-0.3266175471064526,-0.00016374984814837568,-0.0006543963249108775,9.833765700211469,0.7754014334548794,-0.6237185616183164,0.025191064572558767,17.660207358129778,0.29606126763395085,0.9992946238893574,"[17.660207358129778, 0.29606126763395085, 0.9992946238893574]",17.660207358129778,0.29606126763395085,0.9992946238893574,0.015294880850840261,-0.002347185525205537,-0.40496467304085987,"[0.9191163160769027, -0.3939862910320904, 0.0]","[0.3939862910320904, 0.9191163160769027, 0.0]",0.7754014334548794,-0.6237185616183164,0.025191064572558767,0.9584206717376692,-0.2677723717955574,0,-0.3266175471064526,0.015294880850840261,-0.002347185525205537,-0.40496467304085987,-0.0020768385138723944,0.0005312361072003407,-0.3266175471064526,-0.00016374984814837568,-0.0006543963249108775,9.833765700211469,0.7754014334548794,-0.6237185616183164,0.025191064572558767,17.660207358129778,0.29606126763395085,0.9992946238893574,False,55.442187775009884,55.39997718185886,55.434614880953774,55.417418495476255
695,24.992,0.032,13,,,False,13,,,False,"[17.68493783919479, 0.27597008671079987, 1.0001196692278578]",17.68493783919479,0.27597008671079987,1.0001196692278578,0.015291773000589861,-0.002274335939755995,-0.4151575199307424,"[0.9150527986918091, -0.40333407444237523, 0.0]","[0.40333407444237523, 0.9150527986918091, 0.0]",0.7728275332817198,-0.627849403848468,0.025782666828139362,0.960411055425944,-0.2628076763087581,0,-0.3185259386420112,0.015291773000589861,-0.002274335939755995,-0.4151575199307424,-0.0008331644866612861,-0.0025948853285545992,-0.3185259386420112,0.0008175336473311735,-0.0002579047812241442,9.829664328005352,0.7728275332817198,-0.627849403848468,0.025782666828139362,17.68493783919479,0.27597008671079987,1.0001196692278578,"[17.68493783919479, 0.27597008671079987, 1.0001196692278578]",17.68493783919479,0.27597008671079987,1.0001196692278578,0.015291773000589861,-0.002274335939755995,-0.4151575199307424,"[0.9150527986918091, -0.40333407444237523, 0.0]","[0.40333407444237523, 0.9150527986918091, 0.0]",0.7728275332817198,-0.627849403848468,0.025782666828139362,0.960411055425944,-0.2628076763087581,0,-0.3185259386420112,0.015291773000589861,-0.002274335939755995,-0.4151575199307424,-0.0008331644866612861,-0.0025948853285545992,-0.3185259386420112,0.0008175336473311735,-0.0002579047812241442,9.829664328005352,0.7728275332817198,-0.627849403848468,0.025782666828139362,17.68493783919479,0.27597008671079987,1.0001196692278578,False,55.4320934950317,55.393555212062616,55.42121270410828,55.4024264751388
696,25.024,0.032,13,,,False,13,,,False,"[17.709585329548283, 0.2557473514415408, 1.0009595706588694]",17.709585329548283,0.2557473514415408,1.0009595706588694,0.015279014438665294,-0.0022845797624327212,-0.425101802446913,"[0.9109967529687282, -0.41241352557891947, 0.0]","[0.41241352557891947, 0.9109967529687282, 0.0]",0.770234073546617,-0.631960477164345,0.026246919719112468,0.9623097884407283,-0.2580589929089133,0,-0.31071938640889735,0.015279014438665294,-0.0022845797624327212,-0.425101802446913,-0.0011070719359927374,-0.005069994945095035,-0.31071938640889735,0.0015958081426521234,-0.000340154002133497,9.825681964683724,0.770234073546617,-0.631960477164345,0.026246919719112468,17.709585329548283,0.2557473514415408,1.0009595706588694,"[17.709585329548283, 0.2557473514415408, 1.0009595706588694]",17.709585329548283,0.2557473514415408,1.0009595706588694,0.015279014438665294,-0.0022845797624327212,-0.425101802446913,"[0.9109967529687282, -0.41241352557891947, 0.0]","[0.41241352557891947, 0.9109967529687282, 0.0]",0.770234073546617,-0.631960477164345,0.026246919719112468,0.9623097884407283,-0.2580589929089133,0,-0.31071938640889735,0.015279014438665294,-0.0022845797624327212,-0.425101802446913,-0.0011070719359927374,-0.005069994945095035,-0.31071938640889735,0.0015958081426521234,-0.000340154002133497,9.825681964683724,0.770234073546617,-0.631960477164345,0.026246919719112468,17.709585329548283,0.2557473514415408,1.0009595706588694,False,55.42112027544511,55.386518439442334,55.409400862359355,55.38875306881291
697,25.056,0.032,13,,,False,13,,,False,"[17.73414851724591, 0.23539410427280194, 1.0018103818717248]",17.73414851724591,0.23539410427280194,1.0018103818717248,0.015226690388793672,-0.0023546374888451832,-0.4348062478171892,"[0.9069516744620406, -0.4212346854076723, 0.0]","[0.4212346854076723, 0.9069516744620406, 0.0]",0.7675996155508078,-0.6360389740230897,0.02658785040172745,0.9640974337698587,-0.2535170299377649,0,-0.30319681393612746,0.015226690388793672,-0.0023546374888451832,-0.4348062478171892,-0.0023385850495392406,-0.00681453357449938,-0.30319681393612746,0.00214531239165602,-0.0007246063843402983,9.82182587327557,0.7675996155508078,-0.6360389740230897,0.02658785040172745,17.73414851724591,0.23539410427280194,1.0018103818717248,"[17.73414851724591, 0.23539410427280194, 1.0018103818717248]",17.73414851724591,0.23539410427280194,1.0018103818717248,0.015226690388793672,-0.0023546374888451832,-0.4348062478171892,"[0.9069516744620406, -0.4212346854076723, 0.0]","[0.4212346854076723, 0.9069516744620406, 0.0]",0.7675996155508078,-0.6360389740230897,0.02658785040172745,0.9640974337698587,-0.2535170299377649,0,-0.30319681393612746,0.015226690388793672,-0.0023546374888451832,-0.4348062478171892,-0.0023385850495392406,-0.00681453357449938,-0.30319681393612746,0.00214531239165602,-0.0007246063843402983,9.82182587327557,0.7675996155508078,-0.6360389740230897,0.02658785040172745,17.73414851724591,0.23539410427280194,1.0018103818717248,False,55.40942224266574,55.3786322902062,55.39905655725123,55.3766718493721
698,25.088,0.032,13,,,False,13,,,False,"[17.75862575499081, 0.21491199232777908, 1.0026682968040885]",17.75862575499081,0.21491199232777908,1.0026682968040885,0.015123461839903443,-0.002462183572464582,-0.4442795878698114,"[0.9029205382232263, -0.4298075169825203, 0.0]","[0.4298075169825203, 0.9029205382232263, 0.0]",0.7649136795281724,-0.6400659982819644,0.026809841636364132,0.9657614486403951,-0.24916308636317097,0,-0.29595814820489297,0.015123461839903443,-0.002462183572464582,-0.4442795878698114,-0.003938887175253269,-0.007852734334490562,-0.29595814820489297,0.0024729709918677283,-0.0012258063892371385,9.818102204150803,0.7649136795281724,-0.6400659982819644,0.026809841636364132,17.75862575499081,0.21491199232777908,1.0026682968040885,"[17.75862575499081, 0.21491199232777908, 1.0026682968040885]",17.75862575499081,0.21491199232777908,1.0026682968040885,0.015123461839903443,-0.002462183572464582,-0.4442795878698114,"[0.9029205382232263, -0.4298075169825203, 0.0]","[0.4298075169825203, 0.9029205382232263, 0.0]",0.7649136795281724,-0.6400659982819644,0.026809841636364132,0.9657614486403951,-0.24916308636317097,0,-0.29595814820489297,0.015123461839903443,-0.002462183572464582,-0.4442795878698114,-0.003938887175253269,-0.007852734334490562,-0.29595814820489297,0.0024729709918677283,-0.0012258063892371385,9.818102204150803,0.7649136795281724,-0.6400659982819644,0.026809841636364132,17.75862575499081,0.21491199232777908,1.0026682968040885,False,55.39717108838579,55.36975008484501,55.3900273859733,55.366370248349256
